"Country or Area","Year","Value","Value Footnotes","Unit"
"Greece","2015","1182.1","","million cubic metres"
"Greece","2014","1181.2","","million cubic metres"
"Greece","2013","1178.3","","million cubic metres"
"Greece","2012","1177.4","","million cubic metres"
"Greece","2011","1178.4","","million cubic metres"
"Greece","2007","625.6","","million cubic metres"
"Greece","2006","643.0","","million cubic metres"
"Greece","2005","643.2","","million cubic metres"
"Greece","2004","622.5","","million cubic metres"
"Greece","2003","607.8","","million cubic metres"
"Greece","2002","540.8","","million cubic metres"
"Greece","2001","537.2","","million cubic metres"
"Greece","2000","556.1","","million cubic metres"
"Guadeloupe","2019","35.3","","million cubic metres"
"Guadeloupe","2018","46.1","","million cubic metres"
"Guadeloupe","2017","45.7","","million cubic metres"
"Guadeloupe","2016","40.2","","million cubic metres"
"Guadeloupe","2015","35.7","","million cubic metres"
"Guadeloupe","2014","37.8","","million cubic metres"
"Guadeloupe","2013","44.3","","million cubic metres"
"Guadeloupe","2012","43.6","","million cubic metres"
"Guadeloupe","2004","31.0","","million cubic metres"
"Guadeloupe","2001","33.0","","million cubic metres"
"Guadeloupe","1999","36.4","","million cubic metres"
"Guadeloupe","1998","36.4","","million cubic metres"
"Guinea","2009","68.1","","million cubic metres"
"Guinea","2008","65.2","","million cubic metres"
"Guinea","2007","29.7","","million cubic metres"
"Guinea","2006","27.1","","million cubic metres"
"Guinea","2005","25.3","","million cubic metres"
"Guyana","2012","127.0","","million cubic metres"
"Hungary","2015","443.4","","million cubic metres"
"Hungary","2014","427.5","","million cubic metres"
"Hungary","2013","436.1","","million cubic metres"
"Hungary","2012","452.0","","million cubic metres"
"Hungary","2011","454.0","","million cubic metres"
"Hungary","2010","455.0","","million cubic metres"
"Hungary","2009","482.0","","million cubic metres"
"Hungary","2008","492.0","","million cubic metres"
"Hungary","2005","512.9","","million cubic metres"
"Hungary","2004","532.8","","million cubic metres"
"Hungary","2003","560.6","","million cubic metres"
"Hungary","2002","546.3","","million cubic metres"
"Hungary","2001","535.0","","million cubic metres"
"Hungary","2000","560.1","","million cubic metres"
"Hungary","1999","536.0","","million cubic metres"
"Hungary","1998","549.8","","million cubic metres"
"Hungary","1997","560.4","","million cubic metres"
"Hungary","1996","581.5","","million cubic metres"
"Hungary","1995","661.6","","million cubic metres"
"Hungary","1994","665.4","","million cubic metres"
"Hungary","1993","810.6","","million cubic metres"
"Hungary","1992","926.1","","million cubic metres"
"Hungary","1990","911.1","","million cubic metres"
"Iceland","2005","67.0","","million cubic metres"
"Iceland","2004","67.0","","million cubic metres"
"Iceland","2003","67.0","","million cubic metres"
"Iceland","2002","67.0","","million cubic metres"
"Iceland","2001","66.0","","million cubic metres"
"Iceland","2000","65.0","","million cubic metres"
"Iceland","1999","64.0","","million cubic metres"
"Iceland","1998","63.0","","million cubic metres"
"Iceland","1997","62.0","","million cubic metres"
"Iceland","1996","62.0","","million cubic metres"
"Iceland","1995","62.0","","million cubic metres"
"Iceland","1994","62.0","","million cubic metres"
"Iceland","1993","65.0","","million cubic metres"
"Iceland","1992","65.0","","million cubic metres"
"Indonesia","2018","3750.3","","million cubic metres"
"Indonesia","2017","3639.4","","million cubic metres"
"Indonesia","2016","4003.4","","million cubic metres"
"Indonesia","2015","3658.6","","million cubic metres"
"Indonesia","2014","2952.4","","million cubic metres"
"Indonesia","2013","2800.0","","million cubic metres"
"Indonesia","2012","2968.6","2","million cubic metres"
"Indonesia","2011","2742.4","2","million cubic metres"
"Indonesia","2010","2438.6","2","million cubic metres"
"Indonesia","2009","2312.7","2","million cubic metres"
"Indonesia","2008","2410.9","2","million cubic metres"
"Indonesia","2007","2194.5","2","million cubic metres"
"Indonesia","2006","3789.1","2","million cubic metres"
"Indonesia","2005","2353.2","2","million cubic metres"
"Indonesia","2004","2144.0","2","million cubic metres"
"Iran (Islamic Republic of)","2017","5610.0","","million cubic metres"
"Iran (Islamic Republic of)","2016","5452.0","","million cubic metres"
"Iran (Islamic Republic of)","2015","5406.0","","million cubic metres"
"Iran (Islamic Republic of)","2014","5276.0","","million cubic metres"
"Iran (Islamic Republic of)","2013","5149.0","","million cubic metres"
"Iran (Islamic Republic of)","2012","4866.0","","million cubic metres"
"Iran (Islamic Republic of)","2011","4701.0","","million cubic metres"
"Iran (Islamic Republic of)","2010","4794.0","","million cubic metres"
"Iran (Islamic Republic of)","2009","4609.0","","million cubic metres"
"Iran (Islamic Republic of)","2008","4376.0","","million cubic metres"
"Iran (Islamic Republic of)","2007","4161.0","","million cubic metres"
"Iran (Islamic Republic of)","2006","3994.0","","million cubic metres"
"Iran (Islamic Republic of)","2005","3811.0","","million cubic metres"
"Iran (Islamic Republic of)","2004","3635.0","","million cubic metres"
"Iraq","2020","4607.0","","million cubic metres"
"Iraq","2019","4177.0","","million cubic metres"
"Iraq","2018","3088.0","","million cubic metres"
"Iraq","2017","3810.0","","million cubic metres"
"Iraq","2016","3286.0","","million cubic metres"
"Iraq","2015","3745.0","","million cubic metres"
"Iraq","2014","4259.0","","million cubic metres"
"Iraq","2013","4396.0","","million cubic metres"
"Iraq","2012","4115.0","","million cubic metres"
"Iraq","2011","3594.0","","million cubic metres"
"Iraq","2010","3380.0","","million cubic metres"
"Iraq","2009","3377.0","","million cubic metres"
"Iraq","2008","2740.0","","million cubic metres"
"Iraq","2007","2369.0","","million cubic metres"
"Iraq","2006","1850.0","","million cubic metres"
"Iraq","2005","2007.0","","million cubic metres"
"Iraq","2004","1893.0","","million cubic metres"
"Iraq","2003","826.0","","million cubic metres"
"Iraq","2002","767.0","","million cubic metres"
"Iraq","2001","636.0","","million cubic metres"
"Iraq","2000","556.0","","million cubic metres"
"Iraq","1999","598.0","","million cubic metres"
"Iraq","1998","616.0","","million cubic metres"
"Iraq","1997","491.0","","million cubic metres"
"Iraq","1996","494.0","","million cubic metres"
"Iraq","1995","499.0","","million cubic metres"
"Ireland","2011","669.0","","million cubic metres"
"Ireland","2007","609.0","","million cubic metres"
"Ireland","1994","470.0","","million cubic metres"
"Israel","2012","1902.0","","million cubic metres"
"Israel","2011","1831.0","","million cubic metres"
"Israel","2010","1919.0","","million cubic metres"
"Israel","2009","1811.0","","million cubic metres"
"Israel","2008","2204.6","","million cubic metres"
"Israel","2007","2279.6","","million cubic metres"
"Israel","2006","2152.8","","million cubic metres"
"Israel","2005","1961.0","","million cubic metres"
"Israel","2004","1954.0","","million cubic metres"
"Israel","2003","1860.0","","million cubic metres"
"Israel","2002","1809.0","","million cubic metres"
"Israel","2001","1800.0","","million cubic metres"
"Israel","2000","1924.0","","million cubic metres"
"Israel","1995","1983.0","","million cubic metres"
"Israel","1990","1804.0","","million cubic metres"
"Italy","2012","5232.2","","million cubic metres"
"Italy","2008","5533.4","","million cubic metres"
"Italy","2005","5369.2","","million cubic metres"
"Italy","1999","5652.6","","million cubic metres"
"Italy","1990","5796.7","","million cubic metres"
"Jamaica","2017","86.8","","million cubic metres"
"Jamaica","2016","86.4","","million cubic metres"
"Jamaica","2015","83.6","","million cubic metres"
"Jamaica","2014","82.8","","million cubic metres"
"Jamaica","2013","94.3","","million cubic metres"
"Jamaica","2012","94.3","","million cubic metres"
"Jamaica","2011","103.2","","million cubic metres"
"Jamaica","2010","98.4","","million cubic metres"
"Jamaica","2009","92.2","","million cubic metres"
"Jamaica","2008","92.5","","million cubic metres"
"Jamaica","2007","92.0","","million cubic metres"
"Jamaica","2006","92.6","","million cubic metres"
"Jamaica","2005","94.0","","million cubic metres"
"Jamaica","2004","95.0","","million cubic metres"
"Jamaica","2003","96.0","","million cubic metres"
"Jamaica","2002","95.0","","million cubic metres"
"Jamaica","2001","94.0","","million cubic metres"
"Jamaica","2000","89.0","","million cubic metres"
"Jamaica","1996","80.0","","million cubic metres"
"Japan","2012","80500.0","","million cubic metres"
"Japan","2011","80473.0","","million cubic metres"
"Japan","2010","81467.0","","million cubic metres"
"Japan","2009","81455.0","","million cubic metres"
"Japan","2008","82400.0","","million cubic metres"
"Japan","2007","82980.0","","million cubic metres"
"Japan","2006","83106.0","","million cubic metres"
"Japan","2005","83427.0","","million cubic metres"
"Japan","2004","83538.0","","million cubic metres"
"Japan","2003","83894.0","","million cubic metres"
"Japan","2002","84648.0","","million cubic metres"
"Japan","2001","85489.0","","million cubic metres"
"Japan","2000","86972.0","","million cubic metres"
"Japan","1995","88882.0","","million cubic metres"
"Japan","1990","88906.0","","million cubic metres"
"Jordan","2021","987.6","","million cubic metres"
"Jordan","2020","1020.7","","million cubic metres"
"Jordan","2019","997.9","","million cubic metres"
"Jordan","2018","970.4","","million cubic metres"
"Jordan","2017","949.3","","million cubic metres"
"Jordan","2016","942.9","","million cubic metres"
"Jordan","2015","907.5","","million cubic metres"
"Jordan","2014","943.8","","million cubic metres"
"Jordan","2013","849.7","","million cubic metres"
"Jordan","2012","844.5","","million cubic metres"
"Jordan","2011","836.4","","million cubic metres"
"Jordan","2010","822.6","","million cubic metres"
"Jordan","2009","878.9","","million cubic metres"
"Jordan","2008","862.5","","million cubic metres"
"Jordan","2007","870.8","","million cubic metres"
"Jordan","2006","859.6","","million cubic metres"
"Jordan","2005","875.3","","million cubic metres"
"Jordan","2004","808.3","","million cubic metres"
"Jordan","2003","752.5","","million cubic metres"
"Jordan","2002","755.8","","million cubic metres"
"Jordan","2001","709.4","","million cubic metres"
"Jordan","2000","761.9","","million cubic metres"
"Kazakhstan","2021","2224.3","","million cubic metres"
"Kazakhstan","2020","2165.3","","million cubic metres"
"Kazakhstan","2019","2099.0","","million cubic metres"
"Kazakhstan","2018","2142.0","","million cubic metres"
"Kazakhstan","2017","1785.0","","million cubic metres"
"Kazakhstan","2016","1754.0","","million cubic metres"
"Kazakhstan","2015","1752.0","","million cubic metres"
"Kazakhstan","2014","1738.0","","million cubic metres"
"Kazakhstan","2013","1803.0","","million cubic metres"
"Kazakhstan","2012","1794.0","","million cubic metres"
"Kazakhstan","2011","1725.0","","million cubic metres"
"Kazakhstan","2010","1722.0","","million cubic metres"
"Kazakhstan","2009","1785.0","","million cubic metres"
"Kazakhstan","2008","1695.0","","million cubic metres"
"Kazakhstan","2007","1750.0","","million cubic metres"
"Kazakhstan","2006","1589.0","","million cubic metres"
"Kazakhstan","2005","1457.0","","million cubic metres"
"Kazakhstan","2004","1485.0","","million cubic metres"
"Kazakhstan","2003","1432.0","","million cubic metres"
"Kazakhstan","2002","1348.0","","million cubic metres"
"Kazakhstan","2001","1213.0","","million cubic metres"
"Kazakhstan","2000","1151.0","","million cubic metres"
"Kuwait","2021","708.9","","million cubic metres"
"Kuwait","2020","708.8","","million cubic metres"
"Kuwait","2019","677.6","","million cubic metres"
"Kuwait","2018","674.9","","million cubic metres"
"Kuwait","2017","684.2","","million cubic metres"
"Kuwait","2016","673.1","","million cubic metres"
"Kuwait","2015","639.6","","million cubic metres"
"Kuwait","2014","617.3","","million cubic metres"
"Kuwait","2013","602.2","","million cubic metres"
"Kuwait","2012","597.8","","million cubic metres"
"Kuwait","2011","585.5","","million cubic metres"
"Kuwait","2010","560.6","","million cubic metres"
"Kuwait","2009","537.3","","million cubic metres"
"Kuwait","2008","519.7","","million cubic metres"
"Kuwait","2007","482.1","","million cubic metres"
"Kuwait","2006","454.7","","million cubic metres"
"Kuwait","2005","444.4","","million cubic metres"
"Kuwait","2004","420.5","","million cubic metres"
"Kuwait","2003","448.2","","million cubic metres"
"Kuwait","2002","427.8","","million cubic metres"
"Kuwait","2001","400.0","","million cubic metres"
"Kuwait","2000","386.7","","million cubic metres"
"Kuwait","1995","235.1","","million cubic metres"
"Kuwait","1990","181.8","","million cubic metres"
"Kyrgyzstan","2017","5072.0","","million cubic metres"
"Kyrgyzstan","2016","4669.0","","million cubic metres"
"Kyrgyzstan","2015","5224.5","","million cubic metres"
"Kyrgyzstan","2014","4768.0","","million cubic metres"
"Kyrgyzstan","2013","5072.6","","million cubic metres"
"Kyrgyzstan","2012","10610.7","","million cubic metres"
"Kyrgyzstan","2011","6756.9","","million cubic metres"
"Kyrgyzstan","2010","6209.2","","million cubic metres"
"Kyrgyzstan","2009","4730.0","","million cubic metres"
"Kyrgyzstan","2008","5315.0","","million cubic metres"
"Kyrgyzstan","2007","5547.0","","million cubic metres"
"Kyrgyzstan","2006","4533.0","","million cubic metres"
"Kyrgyzstan","2005","4485.0","","million cubic metres"
"Kyrgyzstan","2004","4542.0","","million cubic metres"
"Kyrgyzstan","2003","4560.0","","million cubic metres"
"Kyrgyzstan","2002","5416.0","","million cubic metres"
"Kyrgyzstan","2001","5754.0","","million cubic metres"
"Kyrgyzstan","2000","4976.0","","million cubic metres"
"Kyrgyzstan","1999","5251.0","","million cubic metres"
"Kyrgyzstan","1998","6420.0","","million cubic metres"
"Kyrgyzstan","1997","6174.0","","million cubic metres"
"Kyrgyzstan","1996","6871.0","","million cubic metres"
"Kyrgyzstan","1995","6942.0","","million cubic metres"
"Kyrgyzstan","1990","8993.0","","million cubic metres"
"Latvia","2015","73.8","","million cubic metres"
"Latvia","2014","74.4","","million cubic metres"
"Latvia","2013","78.9","","million cubic metres"
"Latvia","2012","82.3","","million cubic metres"
"Latvia","2011","127.4","","million cubic metres"
"Latvia","2010","75.1","","million cubic metres"
"Latvia","2007","248.5","","million cubic metres"
"Latvia","2006","241.6","","million cubic metres"
"Latvia","2005","266.0","","million cubic metres"
"Latvia","2004","288.5","","million cubic metres"
"Latvia","2003","321.7","","million cubic metres"
"Latvia","2002","308.4","","million cubic metres"
"Latvia","2001","302.4","","million cubic metres"
"Latvia","2000","294.8","","million cubic metres"
"Latvia","1999","352.3","","million cubic metres"
"Latvia","1998","385.2","","million cubic metres"
"Lebanon","2008","326.0","3","million cubic metres"
"Lithuania","2015","101.2","","million cubic metres"
"Lithuania","2014","102.5","","million cubic metres"
"Lithuania","2013","100.2","","million cubic metres"
"Lithuania","2012","98.2","","million cubic metres"
"Lithuania","2011","100.2","","million cubic metres"
"Lithuania","2010","99.7","","million cubic metres"
"Lithuania","2009","101.1","","million cubic metres"
"Lithuania","2008","107.9","","million cubic metres"
"Lithuania","2004","84.9","","million cubic metres"
"Lithuania","2003","96.4","","million cubic metres"
"Lithuania","2002","58.1","","million cubic metres"
"Madagascar","2007","101.0","","million cubic metres"
"Madagascar","2005","77.3","","million cubic metres"
"Madagascar","2004","76.1","","million cubic metres"
"Madagascar","2001","75.6","","million cubic metres"
"Madagascar","2000","77.5","","million cubic metres"
"Madagascar","1999","73.0","","million cubic metres"
"Madagascar","1997","69.3","","million cubic metres"
"Madagascar","1995","65.6","","million cubic metres"
"Madagascar","1993","65.8","","million cubic metres"
"Malawi","2016","25.9","","million cubic metres"
"Malawi","2015","24.3","","million cubic metres"
"Malawi","2014","24.7","","million cubic metres"
"Malawi","2013","26.2","","million cubic metres"
"Malawi","2012","25.9","","million cubic metres"
"Malawi","2011","25.1","","million cubic metres"
"Malawi","2010","24.8","","million cubic metres"
"Malawi","2009","24.5","","million cubic metres"
"Malawi","2008","23.6","","million cubic metres"
"Malawi","2007","24.9","","million cubic metres"
"Malawi","2006","24.5","","million cubic metres"
"Malawi","2005","27.2","","million cubic metres"
"Malawi","2004","15.7","","million cubic metres"
"Malawi","2003","18.8","","million cubic metres"
"Malawi","2002","17.6","","million cubic metres"
"Malawi","2001","17.6","","million cubic metres"
"Malawi","2000","16.3","","million cubic metres"
"Malawi","1999","17.4","","million cubic metres"
"Malawi","1998","17.6","","million cubic metres"
"Malawi","1997","17.7","","million cubic metres"
"Malawi","1996","17.8","","million cubic metres"
"Malawi","1995","18.2","","million cubic metres"
"Malawi","1990","14.3","","million cubic metres"
"Malaysia","2019","4175.4","","million cubic metres"
"Malaysia","2018","4037.3","","million cubic metres"
"Malaysia","2017","3936.9","","million cubic metres"
"Malaysia","2016","3929.8","","million cubic metres"
"Malaysia","2015","3812.5","","million cubic metres"
"Malaysia","2014","3714.3","","million cubic metres"
"Malaysia","2013","3597.0","","million cubic metres"
"Malaysia","2012","3479.0","","million cubic metres"
"Malaysia","2011","3345.0","","million cubic metres"
"Malaysia","2010","3275.0","","million cubic metres"
"Malaysia","2009","3121.3","","million cubic metres"
"Malaysia","2008","3050.3","","million cubic metres"
"Malaysia","2007","2947.3","","million cubic metres"
"Maldives","2015","5.9","","million cubic metres"
"Maldives","2014","5.0","","million cubic metres"
"Maldives","2013","4.6","","million cubic metres"
"Maldives","2012","4.8","","million cubic metres"
"Maldives","2011","4.2","","million cubic metres"
"Maldives","2010","3.8","","million cubic metres"
"Maldives","2009","3.3","","million cubic metres"
"Maldives","2008","2.9","","million cubic metres"
"Maldives","2007","2.5","","million cubic metres"
"Maldives","2006","2.1","","million cubic metres"
"Maldives","2005","1.9","4","million cubic metres"
"Maldives","2004","1.7","4","million cubic metres"
"Maldives","2003","1.3","4","million cubic metres"
"Maldives","2002","1.3","4","million cubic metres"
"Maldives","2001","1.1","4","million cubic metres"
"Maldives","2000","1.0","4","million cubic metres"
"Maldives","1999","0.8","4","million cubic metres"
"Mali","2020","24333.9","","million cubic metres"
"Mali","2019","24014.0","","million cubic metres"
"Mali","2018","23774.4","","million cubic metres"
"Mali","2017","11402.0","","million cubic metres"
"Mali","2016","15053.0","","million cubic metres"
"Mali","2015","14211.0","","million cubic metres"
"Mali","2014","2619.0","","million cubic metres"
"Mali","2013","2137.0","","million cubic metres"
"Mali","2012","2062.0","","million cubic metres"
"Mali","2011","1981.0","","million cubic metres"
"Mali","2010","1624.0","","million cubic metres"
"Mali","2006","14365.0","","million cubic metres"
"Malta","2015","27.7","","million cubic metres"
"Malta","2014","26.8","","million cubic metres"
"Malta","2013","26.5","","million cubic metres"
"Malta","2012","26.5","","million cubic metres"
"Malta","2011","25.3","","million cubic metres"
"Malta","2010","24.7","","million cubic metres"
"Malta","2009","25.0","","million cubic metres"
"Malta","2008","25.5","","million cubic metres"
"Malta","2007","25.2","","million cubic metres"
"Malta","2006","24.9","","million cubic metres"
"Malta","2005","23.9","","million cubic metres"
"Malta","2004","32.8","","million cubic metres"
"Malta","2003","34.2","","million cubic metres"
"Malta","2002","34.0","","million cubic metres"
"Malta","2001","33.6","","million cubic metres"
"Malta","2000","35.2","","million cubic metres"
"Malta","1999","37.3","","million cubic metres"
"Malta","1998","39.8","","million cubic metres"
"Malta","1997","43.7","","million cubic metres"
"Malta","1996","48.3","","million cubic metres"
"Malta","1995","51.7","","million cubic metres"
"Martinique","2019","28.8","","million cubic metres"
"Martinique","2018","28.8","","million cubic metres"
"Martinique","2017","27.9","","million cubic metres"
"Martinique","2015","37.9","","million cubic metres"
"Martinique","2014","32.4","","million cubic metres"
"Martinique","2013","32.7","","million cubic metres"
"Martinique","2012","33.9","","million cubic metres"
"Martinique","2001","25.4","","million cubic metres"
"Martinique","1998","17.4","","million cubic metres"
"Mauritius","2021","121.8","","million cubic metres"
"Mauritius","2020","122.5","","million cubic metres"
"Mauritius","2019","125.1","","million cubic metres"
"Mauritius","2018","123.9","","million cubic metres"
"Mauritius","2017","120.1","","million cubic metres"
"Mauritius","2016","118.9","","million cubic metres"
"Mauritius","2015","113.0","","million cubic metres"
"Mauritius","2014","111.8","","million cubic metres"
"Mauritius","2013","111.3","","million cubic metres"
"Mauritius","2012","111.7","","million cubic metres"
"Mauritius","2011","113.3","","million cubic metres"
"Mauritius","2010","114.9","","million cubic metres"
"Mauritius","2009","110.2","","million cubic metres"
"Mauritius","2008","108.7","","million cubic metres"
"Mauritius","2007","110.6","","million cubic metres"
"Mauritius","2006","108.6","","million cubic metres"
"Mauritius","2005","105.6","","million cubic metres"
"Mauritius","2004","106.0","","million cubic metres"
"Mauritius","2003","103.1","","million cubic metres"
"Mauritius","2002","100.8","","million cubic metres"
"Mauritius","2001","101.1","","million cubic metres"
"Mauritius","2000","199.0","","million cubic metres"
"Mexico","2017","12628.0","","million cubic metres"
"Mexico","2016","12577.0","","million cubic metres"
"Mexico","2015","12441.0","","million cubic metres"
"Mexico","2014","12052.0","","million cubic metres"
"Mexico","2013","11962.0","","million cubic metres"
"Mexico","2012","11981.0","","million cubic metres"
"Mexico","2011","12180.0","","million cubic metres"
"Mexico","2010","11443.0","","million cubic metres"
"Mexico","2009","11395.0","","million cubic metres"
"Mexico","2008","11198.0","","million cubic metres"
"Mexico","2007","11158.0","","million cubic metres"
"Mexico","2006","10741.0","","million cubic metres"
"Mexico","2005","10704.0","","million cubic metres"
"Mexico","2004","10670.0","","million cubic metres"
"Mexico","2003","10482.0","","million cubic metres"
"Mexico","2002","9635.0","","million cubic metres"
"Mexico","2001","9562.0","","million cubic metres"
"Mexico","2000","8291.0","","million cubic metres"
"Mexico","1995","8500.0","","million cubic metres"
"Monaco","2021","4.2","","million cubic metres"
"Monaco","2020","4.3","","million cubic metres"
"Monaco","2019","4.6","","million cubic metres"
"Monaco","2018","4.2","","million cubic metres"
"Monaco","2017","4.6","","million cubic metres"
"Monaco","2016","4.7","","million cubic metres"
"Monaco","2015","4.7","","million cubic metres"
"Monaco","2014","4.6","","million cubic metres"
"Monaco","2013","4.7","","million cubic metres"
"Monaco","2012","4.9","","million cubic metres"
"Monaco","2011","4.9","","million cubic metres"
"Monaco","2010","4.8","","million cubic metres"
"Monaco","2009","5.0","","million cubic metres"
"Monaco","2008","5.0","","million cubic metres"
"Monaco","2007","5.2","","million cubic metres"
"Monaco","2006","5.2","","million cubic metres"
"Monaco","2005","5.5","","million cubic metres"
"Monaco","2004","5.5","","million cubic metres"
"Monaco","2003","6.2","","million cubic metres"
"Monaco","2002","5.8","","million cubic metres"
"Monaco","2001","5.9","","million cubic metres"
"Monaco","2000","6.0","","million cubic metres"
"Monaco","1999","5.9","","million cubic metres"
"Monaco","1998","5.8","","million cubic metres"
"Monaco","1997","5.8","","million cubic metres"
"Monaco","1996","5.8","","million cubic metres"
"Monaco","1995","5.9","","million cubic metres"
"Monaco","1990","6.4","","million cubic metres"
"Montenegro","2011","49.7","","million cubic metres"
"Montenegro","2008","49.8","","million cubic metres"
"Montenegro","2005","53.7","","million cubic metres"
"Montenegro","2002","68.1","","million cubic metres"
"Myanmar","2020","8.2","","million cubic metres"
"Myanmar","2019","9.5","","million cubic metres"
"Netherlands","2014","1067.9","","million cubic metres"
"Netherlands","2013","1076.0","","million cubic metres"
"Netherlands","2012","1070.4","","million cubic metres"
"Netherlands","2011","1080.3","","million cubic metres"
"Netherlands","2010","1089.6","","million cubic metres"
"Netherlands","2009","1092.8","","million cubic metres"
"Netherlands","2008","1093.1","","million cubic metres"
"Netherlands","2007","1088.1","1","million cubic metres"
"Netherlands","2006","1098.0","1","million cubic metres"
"Netherlands","2005","1086.0","1","million cubic metres"
"Netherlands","2004","1098.9","1","million cubic metres"
"Netherlands","2003","1132.0","1","million cubic metres"
"Netherlands","2002","1111.0","1","million cubic metres"
"Netherlands","2001","1119.0","1","million cubic metres"
"Netherlands","2000","1128.0","1","million cubic metres"
"Netherlands","1999","1274.0","1","million cubic metres"
"Netherlands","1998","1253.0","1","million cubic metres"
"Netherlands","1997","1271.0","1","million cubic metres"
"Netherlands","1996","1248.0","1","million cubic metres"
"Netherlands","1995","1229.0","1","million cubic metres"
"Netherlands","1994","1280.0","1","million cubic metres"
"Netherlands","1993","1255.0","","million cubic metres"
"Netherlands","1992","1288.0","","million cubic metres"
"Netherlands","1991","1223.0","","million cubic metres"
"Netherlands","1990","1223.0","","million cubic metres"
"Niger","2012","52.2","","million cubic metres"
"Niger","2011","49.7","","million cubic metres"
"Niger","2010","47.1","","million cubic metres"
"Niger","2009","44.2","","million cubic metres"
"Niger","2008","40.3","","million cubic metres"
"Niger","2007","39.1","","million cubic metres"
"Niger","2006","35.9","","million cubic metres"
"Niger","2005","33.8","","million cubic metres"
"Niger","2004","32.5","","million cubic metres"
"Niger","2003","30.0","","million cubic metres"
"Niger","2002","29.3","","million cubic metres"
"Niger","2001","27.4","","million cubic metres"
"Niger","2000","28.6","","million cubic metres"
"Niger","1999","26.4","","million cubic metres"
"Niger","1998","26.1","","million cubic metres"
"Niger","1997","27.0","","million cubic metres"
"Niger","1996","25.3","","million cubic metres"
"Niger","1995","24.1","","million cubic metres"
"Niger","1990","21.4","","million cubic metres"
"Nigeria","2010","3047.0","","million cubic metres"
"Norway","1994","575.0","","million cubic metres"
"Palau","2016","7.8","","million cubic metres"
"Palau","2015","8.7","","million cubic metres"
"Palau","2014","8.5","","million cubic metres"
"Panama","2021","435.7","","million cubic metres"
"Panama","2020","433.0","","million cubic metres"
"Panama","2019","432.7","","million cubic metres"
"Panama","2018","425.6","","million cubic metres"
"Panama","2017","418.8","","million cubic metres"
"Panama","2016","405.3","","million cubic metres"
"Panama","2015","392.1","","million cubic metres"
"Panama","2014","379.6","","million cubic metres"
"Panama","2013","364.7","","million cubic metres"
"Panama","2012","351.9","","million cubic metres"
"Panama","2011","341.9","","million cubic metres"
"Panama","2010","343.2","","million cubic metres"
"Panama","2009","329.4","","million cubic metres"
"Panama","2008","319.6","","million cubic metres"
"Panama","2007","307.5","","million cubic metres"
"Panama","2006","290.9","","million cubic metres"
"Panama","2005","268.0","","million cubic metres"
"Panama","2004","259.5","","million cubic metres"
"Panama","2003","244.8","","million cubic metres"
"Panama","2002","237.8","","million cubic metres"
"Panama","2001","223.8","","million cubic metres"
"Panama","2000","238.0","","million cubic metres"
"Peru","2002","649.0","5","million cubic metres"
"Poland","2015","1595.1","","million cubic metres"
"Poland","2014","1537.0","","million cubic metres"
"Poland","2013","1521.8","","million cubic metres"
"Poland","2012","1539.1","","million cubic metres"
"Poland","2011","1544.7","","million cubic metres"
"Poland","2010","1541.1","","million cubic metres"
"Poland","2009","1544.1","","million cubic metres"
"Poland","2008","1580.6","","million cubic metres"
"Poland","2007","1573.4","","million cubic metres"
"Poland","2006","1603.9","","million cubic metres"
"Poland","2005","1587.4","","million cubic metres"
"Poland","2004","1599.8","","million cubic metres"
"Poland","2003","1657.0","","million cubic metres"
"Poland","2002","1626.6","","million cubic metres"
"Poland","2001","1671.3","","million cubic metres"
"Poland","2000","1753.8","","million cubic metres"
"Poland","1999","1850.2","","million cubic metres"
"Poland","1998","1894.2","","million cubic metres"
"Poland","1997","1988.9","","million cubic metres"
"Poland","1996","2064.4","","million cubic metres"
"Poland","1995","2167.4","","million cubic metres"
"Poland","1994","2306.0","","million cubic metres"
"Poland","1993","2100.0","","million cubic metres"
"Poland","1992","2196.8","","million cubic metres"
"Poland","1991","2240.8","","million cubic metres"
"Poland","1990","2399.8","","million cubic metres"
"Portugal","2009","718.2","","million cubic metres"
"Portugal","2008","670.5","","million cubic metres"
"Portugal","2007","660.5","","million cubic metres"
"Portugal","2006","576.9","","million cubic metres"
"Portugal","2005","548.9","","million cubic metres"
"Portugal","1998","8753.6","","million cubic metres"
"Qatar","2021","628.2","","million cubic metres"
"Qatar","2020","650.3","","million cubic metres"
"Qatar","2019","642.5","","million cubic metres"
"Qatar","2018","612.5","","million cubic metres"
"Qatar","2017","578.5","","million cubic metres"
"Qatar","2016","534.4","","million cubic metres"
"Qatar","2015","506.7","","million cubic metres"
"Qatar","2014","451.0","","million cubic metres"
"Qatar","2013","424.8","","million cubic metres"
"Qatar","2012","396.0","","million cubic metres"
"Qatar","2011","368.1","","million cubic metres"
"Qatar","2010","338.1","","million cubic metres"
"Qatar","2009","224.1","","million cubic metres"
"Qatar","2008","205.6","","million cubic metres"
"Qatar","2007","165.4","","million cubic metres"
"Qatar","2006","148.3","","million cubic metres"
"Qatar","2005","128.5","","million cubic metres"
"Qatar","2004","117.3","","million cubic metres"
"Qatar","2003","107.4","","million cubic metres"
"Qatar","2002","105.4","","million cubic metres"
"Qatar","2001","100.8","","million cubic metres"
"Qatar","2000","96.9","","million cubic metres"
"Republic of Korea","2015","7775.0","","million cubic metres"
"Republic of Korea","2014","7600.0","","million cubic metres"
