Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Data_long_term_Average,Year,Month,Dekad,Unit,Source
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-05-21,66.45,46.956, 2008,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-06-01,34.876,53.576, 2008,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-06-11,27.402,56.742, 2008,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-06-21,53.141,41.776, 2008,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-07-01,74.373,33.988, 2008,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-07-11,27.928,30.517, 2008,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-07-21,56.48,13.387, 2008,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-08-01,38.363,13.184, 2008,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-08-11,19.841,19.565, 2008,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-08-21,37.641,24.167, 2008,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-09-01,22.557,26.393, 2008,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-09-11,16.505,28.675, 2008,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-09-21,39.256,34.375, 2008,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-10-01,27.487,39.744, 2008,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-10-11,28.895,32.057, 2008,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-10-21,15.031,30.323, 2008,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-11-01,4.136,20.902, 2008,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-11-11,4.307,21.121, 2008,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-11-21,6.263,16.151, 2008,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-12-01,0.067,9.641, 2008,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-12-11,6.322,4.707, 2008,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2008-12-21,0.0,3.737, 2008,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-01-01,5.507,3.952, 2009,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-01-11,0.0,2.761, 2009,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-01-21,0.117,7.424, 2009,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-02-01,17.615,6.98, 2009,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-02-11,40.976,20.585, 2009,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-02-21,12.374,17.188, 2009,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-03-01,38.871,45.804, 2009,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-03-11,17.34,30.884, 2009,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-03-21,32.68,35.182, 2009,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-04-01,17.163,33.831, 2009,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-04-11,20.265,41.882, 2009,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-04-21,51.419,46.25, 2009,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-05-01,32.125,38.313, 2009,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-05-11,30.304,50.383, 2009,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-05-21,6.057,46.956, 2009,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-06-01,23.481,53.576, 2009,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-06-11,121.837,56.742, 2009,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-06-21,49.482,41.776, 2009,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-07-01,27.49,33.988, 2009,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-07-11,9.136,30.517, 2009,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-07-21,3.843,13.387, 2009,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-08-01,6.5,13.184, 2009,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-08-11,30.796,19.565, 2009,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-08-21,2.797,24.167, 2009,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-09-01,14.546,26.393, 2009,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-09-11,17.557,28.675, 2009,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-09-21,7.478,34.375, 2009,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-10-01,23.146,39.744, 2009,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-10-11,4.286,32.057, 2009,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-10-21,69.642,30.323, 2009,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-11-01,34.319,20.902, 2009,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-11-11,60.769,21.121, 2009,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-11-21,0.0,16.151, 2009,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-12-01,0.0,9.641, 2009,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-12-11,3.615,4.707, 2009,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2009-12-21,4.216,3.737, 2009,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-01-01,0.329,3.952, 2010,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-01-11,0.0,2.761, 2010,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-01-21,13.252,7.424, 2010,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-02-01,1.864,6.98, 2010,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-02-11,42.266,20.585, 2010,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-02-21,25.041,17.188, 2010,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-03-01,108.966,45.804, 2010,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-03-11,26.657,30.884, 2010,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-03-21,2.237,35.182, 2010,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-04-01,22.156,33.831, 2010,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-04-11,39.1,41.882, 2010,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-04-21,48.847,46.25, 2010,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-05-01,44.408,38.313, 2010,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-05-11,52.783,50.383, 2010,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-05-21,85.816,46.956, 2010,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-06-01,40.492,53.576, 2010,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-06-11,90.62,56.742, 2010,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-06-21,69.974,41.776, 2010,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-07-01,40.611,33.988, 2010,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-07-11,84.802,30.517, 2010,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-07-21,1.434,13.387, 2010,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-08-01,17.83,13.184, 2010,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-08-11,65.54,19.565, 2010,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-08-21,70.471,24.167, 2010,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-09-01,49.428,26.393, 2010,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-09-11,29.597,28.675, 2010,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-09-21,11.148,34.375, 2010,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-10-01,38.764,39.744, 2010,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-10-11,51.063,32.057, 2010,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-10-21,62.643,30.323, 2010,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-11-01,32.089,20.902, 2010,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-11-11,10.031,21.121, 2010,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-11-21,3.318,16.151, 2010,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-12-01,8.823,9.641, 2010,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-12-11,17.802,4.707, 2010,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2010-12-21,26.485,3.737, 2010,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-01-01,0.355,3.952, 2011,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-01-11,0.0,2.761, 2011,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-01-21,4.594,7.424, 2011,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-02-01,4.793,6.98, 2011,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-02-11,10.933,20.585, 2011,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-02-21,62.186,17.188, 2011,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-03-01,41.185,45.804, 2011,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-03-11,79.601,30.884, 2011,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-03-21,35.305,35.182, 2011,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-04-01,31.57,33.831, 2011,04,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-04-11,72.447,41.882, 2011,04,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-04-21,20.902,46.25, 2011,04,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-05-01,14.516,38.313, 2011,05,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-05-11,20.766,50.383, 2011,05,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-05-21,34.174,46.956, 2011,05,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-06-01,48.52,53.576, 2011,06,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-06-11,42.075,56.742, 2011,06,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-06-21,29.477,41.776, 2011,06,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-07-01,29.814,33.988, 2011,07,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-07-11,24.751,30.517, 2011,07,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-07-21,1.387,13.387, 2011,07,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-08-01,0.571,13.184, 2011,08,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-08-11,7.967,19.565, 2011,08,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-08-21,20.2,24.167, 2011,08,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-09-01,20.507,26.393, 2011,09,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-09-11,29.665,28.675, 2011,09,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-09-21,75.545,34.375, 2011,09,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-10-01,50.011,39.744, 2011,10,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-10-11,59.271,32.057, 2011,10,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-10-21,76.065,30.323, 2011,10,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-11-01,2.56,20.902, 2011,11,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-11-11,19.888,21.121, 2011,11,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-11-21,15.255,16.151, 2011,11,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-12-01,0.0,9.641, 2011,12,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-12-11,0.0,4.707, 2011,12,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2011-12-21,0.0,3.737, 2011,12,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-01-01,0.0,3.952, 2012,01,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-01-11,0.0,2.761, 2012,01,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-01-21,0.78,7.424, 2012,01,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-02-01,17.942,6.98, 2012,02,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-02-11,8.033,20.585, 2012,02,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-02-21,14.418,17.188, 2012,02,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-03-01,40.382,45.804, 2012,03,1,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-03-11,12.163,30.884, 2012,03,2,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-03-21,25.568,35.182, 2012,03,3,MM ,FEWSNet RFE
RS-Based Estimated Precipitation,Côte d'Ivoire,16839,District autonome de Yamoussoukro,Crop Area,2012-04-01,34.888,33.831, 2012,04,1,MM ,FEWSNet RFE
